station,outer_fold,C,gamma,kernel,mean_inner_accuracy,std_inner_accuracy,rank_inner_accuracy,mean_fit_time_seconds
BAE,9,1000,0.01,rbf,0.9447783461210572,0.027282883325814137,1,0.03820846080780029
BAE,9,1000,0.001,rbf,0.9330775788576299,0.018544649082198623,5,0.017927122116088868
BAE,10,10,scale,rbf,0.9389173060528557,0.02017040209421038,2,0.016498422622680663
BAE,10,10,0.01,rbf,0.93307757885763,0.020595779463210482,6,0.01773490905761719
BAE,10,10,0.001,rbf,0.9038789428815004,0.030045104081679347,9,0.022178339958190917
BAE,10,100,scale,rbf,0.941773231031543,0.01954375344503599,1,0.019353389739990234
BAE,10,100,0.01,rbf,0.9359761295822675,0.019619006051828786,4,0.015283679962158203
BAE,10,100,0.001,rbf,0.9228900255754475,0.023309853219617215,7,0.01631326675415039
BAE,10,1000,scale,rbf,0.9184143222506395,0.030097036790677826,8,0.034735822677612306
BAE,10,1000,0.01,rbf,0.9373827791986358,0.018626231668576094,3,0.04481561183929443
BAE,10,1000,0.001,rbf,0.9345055413469735,0.014825565957858139,5,0.02090163230895996
